Square,LifeSquare,KitchenSquare,Ecology_1,Healthcare_1,Price,Rooms,Floor,HouseFloor,HouseYear,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Healthcare_1_null,DistrictSize
74.16072845458984,50.4949951171875,8.0,0.31980935,2857.0,350956.5,3,5,5,1960,1,1,25,4756,16,5,8,1,0,3
61.83378982543945,47.09968566894531,5.0,0.19448927,125.0,216075.7,3,5,5,1964,1,1,47,8004,3,3,5,1,0,165
33.29952621459961,20.742431640625,6.0,0.07542368,0.0,104457.85,1,5,5,1963,1,1,11,3097,0,0,0,1,1,851
51.99380111694336,30.902830123901367,6.0,0.31019914,0.0,168086.31,2,8,9,1968,1,1,11,2748,1,0,0,1,1,179
65.81275939941406,48.98872756958008,6.0,7.81528e-05,1046.0,421851.97,3,5,7,1935,1,1,22,6398,141,3,23,1,0,1
32.7361946105957,21.086196899414062,5.0,0.30947912,990.0,156073.88,1,6,6,1965,1,1,35,7715,4,0,6,1,0,31
42.8051643371582,27.234704639304137,7.383841996012727,0.072157584,0.0,128889.59,1,14,14,1977,1,1,2,629,1,0,0,0,1,247
91.6530532836914,50.809417724609375,16.0,0.22582495,1548.0,313497.47,3,4,5,1967,0,1,41,6558,7,3,2,1,0,97
80.84241637713492,74.46996307373047,6.372453303404452,0.07577875,0.0,193226.23,3,12,17,1977,1,1,6,1437,3,0,2,1,1,565
58.505348205566406,31.428491592407227,7.0,0.16909109,0.0,325854.25,2,9,10,1958,1,1,19,3856,10,2,5,1,1,43
86.73029327392578,52.54597367450331,15.0,0.041124634,0.0,466573.16,3,24,25,2014,1,1,46,9515,5,1,10,1,1,90
46.38820266723633,29.716007232666016,5.0,0.049863387,75.0,255479.61,3,3,5,1962,1,1,18,3746,9,3,1,1,0,11
34.72744369506836,18.817811965942383,5.0,0.0907991,0.0,134351.16,1,2,9,1983,1,1,74,19083,2,5,15,1,1,64
36.218505859375,20.690994262695312,6.0,0.30032253,0.0,201112.58,1,4,9,1976,1,1,52,10311,6,1,9,1,1,118
52.539363861083984,34.37231042743373,8.098567869925306,0.072157584,0.0,140577.2,1,11,13,1977,1,1,2,629,1,0,0,0,1,851
55.96492385864258,22.279495239257812,14.0,0.050900057,30.0,133042.27,1,4,22,2015,1,1,43,10621,1,2,3,1,0,82
45.822776794433594,29.33185765773696,8.103964641362559,0.16153175,30.0,130517.96,1,14,18,1977,1,1,25,5648,1,2,4,1,0,294
43.3120231628418,27.435632364512735,7.614582650369096,0.24320452,540.0,128588.74,1,11,17,1977,1,1,5,1564,0,0,0,1,0,511
39.38143539428711,21.176847457885742,8.0,0.069753364,0.0,177158.78,1,3,17,1992,1,1,53,13670,4,1,11,1,1,294
54.56184387207031,31.64677619934082,8.0,0.16153175,30.0,167968.0,2,10,14,1990,1,1,25,5648,1,2,4,1,0,294
73.94853973388672,47.4454460144043,10.0,0.069753364,0.0,310386.06,3,14,19,1994,1,1,53,13670,4,1,11,1,1,294
48.607215881347656,32.924461364746094,6.0,0.020741327,1340.0,242651.62,2,8,9,1969,1,1,24,5613,5,2,5,1,0,43
38.23733901977539,23.72575033054677,7.2836890466155255,0.24320452,540.0,125266.25,1,10,17,1977,1,1,5,1564,0,0,0,1,0,511
66.59975104750694,60.62120819091797,5.978542856588973,0.07577875,0.0,150913.28,2,4,25,1977,1,1,6,1437,3,0,2,1,1,565
66.66785544998851,60.18375778198242,6.484097668006086,0.017647052,0.0,179706.2,2,12,12,1977,1,1,2,469,0,0,0,1,1,851
56.78154754638672,32.894100189208984,9.0,0.007658515,2301.0,344513.12,2,14,17,2006,1,1,35,7077,56,3,19,1,0,10
47.29718780517578,32.180328369140625,6.0,0.000169676,0.0,206143.38,2,6,9,1972,1,1,36,5992,0,1,1,1,1,129
51.35493469238281,36.5384521484375,5.0,0.1273759,0.0,182236.05,3,1,9,1973,1,1,43,8429,3,3,9,1,1,89
60.299354553222656,39.43513673442881,8.642607300814785,0.072157584,0.0,192309.28,2,5,13,1977,1,1,2,629,1,0,0,0,1,851
41.290870666503906,26.33329516537517,7.306135763129967,0.21140121,0.0,113977.72,1,17,17,1977,1,1,9,1892,0,0,1,1,1,851
53.03628921508789,24.200115203857422,13.0,0.07577875,0.0,167395.11,1,13,17,2015,1,1,6,1437,3,0,2,1,1,114
85.97663786117299,79.33733367919922,6.639304181973766,0.041124634,0.0,422486.88,3,5,12,2016,1,1,46,9515,5,1,10,1,1,90
35.56239318847656,17.52672576904297,7.0,0.28279766,0.0,170703.88,1,8,9,1972,1,1,33,8667,2,0,6,1,1,89
82.00237274169922,57.36124038696289,8.0,0.020741327,1340.0,474624.22,3,7,8,1959,1,1,24,5613,5,2,5,1,0,43
50.03080749511719,31.24339485168457,8.0,0.069753364,0.0,261106.08,2,21,21,1996,1,1,53,13670,4,1,11,1,1,294
46.77168273925781,30.30835626677537,7.688741920935179,0.072157584,0.0,123291.31,1,7,17,1977,1,1,2,629,1,0,0,0,1,247
54.71951675415039,36.002685793655665,8.269257095807735,0.011654127,0.0,142967.77,2,19,19,1977,1,1,4,915,0,0,0,1,1,851
38.44431495666504,28.44431495666504,10.0,0.03465608,0.0,73162.63,1,8,17,2016,1,1,0,168,0,0,0,1,1,565
86.88267517089844,58.0343151791275,10.513678269040332,0.069753364,0.0,279451.7,3,6,25,2016,1,1,53,13670,4,1,11,1,1,77
39.35194396972656,21.248933792114258,6.0,6.99893e-05,240.0,172895.11,1,12,12,1977,1,1,46,10309,1,1,16,1,0,40
33.95469665527344,19.48821449279785,6.0,0.08903972,0.0,157626.77,1,3,9,1972,1,1,33,7976,5,0,11,1,1,56
61.434844970703125,40.313981199795776,8.934862174660488,0.24320452,540.0,179856.19,2,16,25,1977,1,1,5,1564,0,0,0,1,0,511
45.381465911865234,30.99210548400879,6.0,0.041124634,0.0,243148.56,2,8,9,1979,1,1,46,9515,5,1,10,1,1,90
51.85320281982422,31.814428329467773,7.0,0.002211665,0.0,216436.11,2,12,12,1973,1,1,39,7614,3,1,5,0,1,247
62.92176055908203,45.12273406982422,6.0,0.15134622,830.0,264686.62,3,10,10,1977,1,0,32,5889,10,4,1,1,0,55
49.07354736328125,31.463570008207697,8.090183597098957,0.24320452,540.0,155518.22,1,14,17,1977,1,1,5,1564,0,0,0,1,0,511
59.46245193481445,42.276222229003906,8.0,0.21843974,1450.0,440809.06,3,8,12,1974,1,1,21,4472,6,4,7,0,0,9
44.65088653564453,23.416746139526367,8.0,0.10187247,0.0,182353.08,1,12,12,1978,1,1,23,4583,3,3,3,1,1,97
47.19406509399414,33.17113494873047,5.0,0.040242765,2729.0,176696.19,2,3,5,1965,1,1,25,3478,11,3,1,1,0,15
56.29082489013672,5.142821788787842,12.67908023384985,0.049637258,229.0,294282.72,2,2,19,1977,1,1,34,7759,0,1,3,1,0,174
50.027234119791245,44.312217712402344,5.715016407388899,0.007122317,0.0,158512.56,1,18,24,1977,1,1,1,264,0,0,1,1,1,652
85.43898010253906,56.91634750366211,7.0,0.06966034,0.0,334184.38,3,6,6,1956,1,1,31,6119,4,1,2,1,1,89
79.57665252685547,53.35873913768105,10.245094162303781,0.24320452,540.0,220188.64,3,13,17,1977,1,1,5,1564,0,0,0,1,0,511
50.0161018371582,32.419795989990234,6.0,0.30032253,0.0,217712.1,2,8,12,1979,1,1,52,10311,6,1,9,1,1,118
59.70955276489258,38.22477340698242,6.0,0.32701802,2500.0,331278.12,3,14,14,1967,1,1,12,2270,23,1,0,1,0,12
35.77113342285156,20.0701961517334,9.0,0.42882583,730.0,167418.3,1,9,12,1970,1,1,25,5011,8,0,2,1,0,57
47.02067947387695,29.81610943562709,7.632012021316738,0.072157584,0.0,163649.47,1,8,13,1977,1,1,2,629,1,0,0,0,1,851
61.39513397216797,40.73403934056421,8.710809160819792,0.07577875,0.0,156232.47,2,17,25,1977,1,1,6,1437,3,0,2,1,1,565
37.93242263793945,17.91891860961914,9.0,0.0907991,0.0,194129.14,1,15,17,1998,1,1,74,19083,2,5,15,1,1,97
37.607852935791016,28.432323455810547,5.0,0.006076152,645.0,177542.67,2,3,8,1961,1,1,30,5285,0,6,6,1,0,80
72.281982421875,48.844819448700946,9.485659725216554,0.072157584,0.0,157190.77,2,4,15,1977,1,1,2,629,1,0,0,0,1,247
45.4626579284668,24.808120727539062,8.0,0.041116353,0.0,182063.58,1,9,12,2000,1,1,53,14892,4,1,4,1,1,71
44.53744125366211,32.103275299072266,5.0,0.28279766,0.0,209000.06,2,8,9,1971,1,1,33,8667,2,0,6,1,1,56
46.24823760986328,24.359848357153464,6.164716297792512,0.000699119,4129.0,516315.78,1,5,13,1977,1,1,14,3369,24,0,3,1,0,15
68.32894897460938,44.99829876024622,9.648584246422882,0.16153175,30.0,203904.53,2,13,13,1977,1,1,25,5648,1,2,4,1,0,294
79.83309173583984,52.176918029785156,8.0,0.12209035,1894.0,371261.4,3,4,5,1959,1,1,29,6566,7,4,0,1,0,66
40.26443099975586,25.630540761156723,7.1781458585795175,0.072157584,0.0,104827.766,1,5,5,2017,1,1,2,629,1,0,0,0,1,247
26.811586380004883,14.531073707965817,6.166534582022037,0.069753364,0.0,175399.64,1,18,18,1977,1,1,53,13670,4,1,11,1,1,111
37.26126480102539,21.6433162689209,9.0,0.13624443,0.0,133260.11,1,2,22,1990,1,1,11,2370,0,0,1,1,1,294
60.649192810058594,40.04024187655828,8.664795606144391,0.07577875,0.0,167008.66,2,5,17,1977,1,1,6,1437,3,0,2,1,1,565
60.22988510131836,42.81529235839844,5.0,0.006076152,645.0,221656.33,3,2,5,1967,1,1,30,5285,0,6,6,1,0,37
65.71878814697266,43.656313275267344,9.51370577405292,0.0,30.0,172350.88,2,4,4,1977,1,1,27,4798,0,2,8,1,0,64
34.11252975463867,21.899438858032227,6.0,0.0,1145.0,152163.17,1,7,9,1967,1,1,47,11319,0,3,5,1,0,119
36.64329147338867,23.90230369567871,5.0,0.000995363,0.0,151461.94,1,6,6,1965,1,1,42,7651,1,1,5,1,1,49
101.34850311279297,53.86758804321289,14.0,0.000991363,0.0,376318.78,2,12,12,2010,1,1,33,6783,3,1,9,1,1,29
41.80156326293945,24.959108352661133,8.0,0.10187247,0.0,163052.81,1,3,12,1980,1,1,23,4583,3,3,3,1,1,97
50.081207275390625,32.89445495605469,5.0,0.19578105,0.0,192001.34,2,5,5,1965,1,1,23,5212,6,3,2,1,1,10
56.17236328125,28.384212493896484,7.0,0.0,1786.0,423580.47,2,8,8,1914,1,1,7,1660,39,1,5,1,0,2
43.895236712000916,38.47312545776367,5.422111254237244,0.24320452,540.0,126266.88,1,17,17,2017,1,1,5,1564,0,0,0,1,0,511
34.71324920654297,22.069087982177734,6.0,0.000169676,0.0,172376.25,2,5,9,1976,1,1,36,5992,0,1,1,1,1,129
61.100006103515625,33.86802291870117,10.0,0.041124634,0.0,320924.53,2,15,16,1981,1,1,46,9515,5,1,10,1,1,90
62.08530807495117,46.33756637573242,6.0,0.03717782,2300.0,118038.56,3,10,10,1979,1,1,52,11217,1,1,7,1,0,76
63.81684494018555,42.181997527253415,8.873380378858023,7.81528e-05,1046.0,185366.4,2,10,17,1977,1,1,22,6398,141,3,23,1,0,228
40.300350189208984,25.858157914912233,7.221358207376625,0.21140121,0.0,93168.93,1,11,22,1977,1,1,9,1892,0,0,1,1,1,851
75.6110610961914,47.49462127685547,8.0,0.019508796,176.0,366916.25,3,11,11,1976,1,1,37,7687,11,5,5,1,0,24
64.23307037353516,47.40544128417969,13.0,0.049637258,229.0,283334.5,2,13,24,2020,1,1,34,7759,0,1,3,1,0,174
78.68865966796875,49.377479553222656,10.0,0.30032253,0.0,505200.88,3,15,16,1980,1,1,52,10311,6,1,9,1,1,118
75.97064971923828,46.746238708496094,9.0,0.13061781,900.0,230923.95,3,7,16,2012,1,1,39,10418,9,1,9,1,0,92
32.16740036010742,18.353275299072266,6.0,0.0,1145.0,173714.42,1,3,9,1968,1,1,47,11319,0,3,5,1,0,119
59.691139221191406,35.753578186035156,7.0,0.21251535,628.0,252902.03,2,5,5,1961,1,1,19,3293,16,3,7,1,0,25
68.98660278320312,43.95655059814453,8.0,0.035145268,2620.0,339905.03,3,7,12,1981,1,1,42,9292,3,0,3,1,0,34
65.07005310058594,43.06416719945834,9.196562479209835,0.24320452,540.0,179219.98,2,11,13,1977,1,1,5,1564,0,0,0,1,0,511
57.309513092041016,38.620555458504995,8.437239453845937,0.005767451,0.0,91461.39,2,3,3,1977,1,1,1,388,0,0,0,1,1,565
36.67512130737305,22.435964584350586,6.0,0.30746666,325.0,181625.34,2,7,9,1967,1,0,30,5048,9,2,5,1,0,41
34.70330047607422,22.12046241760254,6.0,0.007720282,0.0,159317.38,1,13,13,1974,1,1,38,4788,2,0,4,1,1,31
46.35055923461914,31.19164276123047,6.0,0.10045574,0.0,214473.38,2,6,9,1974,1,1,43,7227,0,1,6,0,1,61
38.03778839111328,24.022857384759252,7.016338290089301,0.011654127,0.0,101365.586,1,7,13,1977,1,1,4,915,0,0,0,1,1,851
84.44003295898438,58.902626037597656,8.0,0.0,46.0,508141.1,3,8,8,1958,1,1,25,5027,4,1,1,1,0,59
36.998870849609375,23.075780868530273,9.0,0.03349371,1322.0,158796.5,1,11,14,1976,1,1,66,10573,1,3,8,1,0,97
88.40729522705078,57.01189873523986,10.181903988829223,0.11162739,1970.0,427473.94,2,2,13,1977,1,1,50,12238,8,2,3,1,0,35
45.76594543457031,18.452619552612305,11.0,0.072157584,0.0,74081.18,1,5,17,2012,1,1,2,629,1,0,0,0,1,247
46.38182830810547,31.223438262939453,5.0,0.19578105,0.0,176861.2,2,6,6,1966,1,1,23,5212,6,3,2,1,1,116
66.48294830322266,44.47158940312762,9.0503368455605,0.21140121,0.0,155980.28,2,17,22,1977,1,1,9,1892,0,0,1,1,1,851
40.04561996459961,24.943252930598415,7.34821829452095,0.21251535,628.0,133193.84,1,8,17,1977,1,1,19,3293,16,3,7,1,0,18
77.11900329589844,48.7822813343748,9.65417718820244,0.19578105,0.0,400853.66,3,12,12,2018,1,1,23,5212,6,3,2,1,1,116
64.24565887451172,50.15021896362305,5.0,6.99893e-05,240.0,275056.53,4,6,9,1974,1,1,46,10309,1,1,16,1,0,40
48.29100799560547,19.541603088378906,12.0,0.017647052,0.0,149286.39,1,19,19,2018,1,1,2,469,0,0,0,1,1,851
30.095947265625,16.33722496032715,5.0,0.034331497,0.0,140782.4,1,2,5,1963,1,1,25,5487,3,0,4,1,1,165
40.18375778198242,23.07456398010254,6.0,0.4581745,1130.0,166642.58,2,10,12,1970,1,0,26,4439,1,1,5,1,0,142
41.224117279052734,25.933205422481706,7.477622654188526,0.24320452,540.0,125612.64,1,8,13,1977,1,1,5,1564,0,0,0,1,0,511
55.902976989746094,30.791954040527344,8.0,0.0907991,0.0,216409.06,2,2,14,1997,1,1,74,19083,2,5,15,1,1,64
65.43746948242188,40.2255744934082,8.0,0.0,0.0,386569.25,3,8,12,1982,1,1,33,7425,1,2,5,1,1,1
34.52920150756836,18.340198516845703,6.0,0.007720282,0.0,152992.06,1,3,9,1975,1,1,38,4788,2,0,4,1,1,31
76.39073944091797,45.30509948730469,10.0,0.219006,0.0,294760.2,3,12,17,1987,1,1,28,6746,3,1,4,1,1,142
36.3233757019043,22.33051300048828,6.0,0.041124634,0.0,178698.34,1,10,10,1982,1,1,46,9515,5,1,10,1,1,90
65.4924155509655,59.37581253051758,6.116603020447926,0.19578105,0.0,308767.7,2,20,22,2017,1,1,23,5212,6,3,2,1,1,116
45.52817916870117,30.868925094604492,5.0,0.049637258,229.0,191716.45,2,7,7,1968,1,1,34,7759,0,1,3,1,0,174
40.60337448120117,21.724201202392578,10.0,0.13061781,900.0,148218.8,1,5,14,2008,1,1,39,10418,9,1,9,1,0,92
38.16133499145508,18.217689514160156,9.0,0.31019914,0.0,135092.14,1,2,10,2007,1,1,11,2748,1,0,0,1,1,179
43.03339767456055,28.236271432536466,7.427355008366052,0.014072961,0.0,72659.97,1,3,4,1977,1,1,2,475,0,0,0,1,1,565
58.94339370727539,38.79850280107906,8.529079775682138,0.007122317,0.0,164007.94,1,11,17,1977,1,1,1,264,0,0,1,1,1,652
40.9066047668457,22.03162384033203,8.0,0.31392455,3855.0,193508.03,1,2,12,1992,1,1,22,4625,11,2,10,1,0,174
101.56536102294922,58.377437591552734,15.0,0.019508796,176.0,458641.16,3,6,17,2018,1,1,37,7687,11,5,5,1,0,67
37.79487609863281,22.997726296082888,7.233677157012919,0.24320452,540.0,148124.08,1,14,14,1977,1,1,5,1564,0,0,0,1,0,511
50.869675392726485,44.83270263671875,6.036972756007733,0.43788525,1084.0,100033.414,1,8,9,2015,1,1,23,5735,3,0,5,1,0,179
36.21220397949219,19.45576286315918,5.0,0.03869299,1015.0,152517.08,1,9,9,1964,1,1,28,6533,1,2,5,1,0,97
43.875221252441406,20.92721176147461,8.0,0.12209035,1894.0,182951.36,1,5,18,2011,1,1,29,6566,7,4,0,1,0,14
80.87816619873047,55.03626172673141,10.0,0.041116353,0.0,179822.61,3,4,4,2015,1,1,53,14892,4,1,4,1,1,10
42.63753318475828,37.55644226074219,5.081090924016095,0.041124634,0.0,198710.08,1,20,20,2013,1,1,46,9515,5,1,10,1,1,90
41.26068115234375,20.30314826965332,7.0,0.24320452,540.0,130342.97,1,7,17,2015,1,1,5,1564,0,0,0,1,0,511
65.82635498046875,43.42812039431728,9.243710746425055,0.24320452,540.0,191415.44,2,16,17,1977,1,1,5,1564,0,0,0,1,0,511
43.21155548095703,27.295506948590695,7.550052242915394,0.371149,750.0,138708.33,1,13,17,1977,1,1,34,7065,1,2,5,1,0,143
81.88465118408203,44.48698806762695,9.0,0.0,1145.0,397264.78,3,20,22,2011,1,1,47,11319,0,3,5,1,0,119
51.547752380371094,37.87650680541992,6.0,0.15134622,830.0,300164.34,2,3,12,1977,1,0,32,5889,10,4,1,1,0,55
61.66800308227539,41.21038213160964,8.711085950357973,7.81528e-05,1046.0,143499.81,2,18,18,2016,1,1,22,6398,141,3,23,1,0,228
46.363494873046875,28.025375366210938,5.0,0.040242765,2729.0,247036.75,2,2,9,1975,1,1,25,3478,11,3,1,1,0,15
77.83746337890625,47.07977294921875,10.0,0.09229064,165.0,314360.94,3,2,16,1982,1,1,21,4346,2,1,2,1,0,142
74.57176208496094,46.82636260986328,10.0,0.041116353,0.0,254652.77,3,6,10,2002,1,1,53,14892,4,1,4,1,1,6
57.0926399230957,31.73240852355957,9.0,0.007122317,0.0,175679.97,2,17,17,2012,1,1,1,264,0,0,1,1,1,652
83.15966033935547,46.502933502197266,12.0,0.07577875,0.0,151122.25,3,17,17,2011,1,1,6,1437,3,0,2,1,1,565
60.34641647338867,35.81283187866211,11.0,0.041116353,0.0,254992.75,2,13,16,2003,1,1,53,14892,4,1,4,1,1,71
45.700233459472656,31.051406860351562,5.0,0.13061781,900.0,208506.2,2,8,9,1970,1,1,39,10418,9,1,9,1,0,78
72.02326202392578,49.56485366821289,8.0,0.34107193,2300.0,313557.22,2,6,6,1977,1,1,27,5664,48,3,11,1,0,9
77.3348159790039,46.86088943481445,9.0,0.0,30.0,304787.66,3,7,17,1990,1,1,27,4798,0,2,8,1,0,64
82.14425659179688,55.99034968774543,10.260739983021285,0.07577875,0.0,181217.55,3,19,25,1977,1,1,6,1437,3,0,2,1,1,565
41.91257858276367,19.678422927856445,10.0,0.041116353,0.0,149635.39,1,9,16,2005,1,1,53,14892,4,1,4,1,1,71
39.17127990722656,22.636802673339844,8.0,0.3940942,35.0,136624.16,1,1,17,1994,1,1,3,662,0,0,0,1,0,165
61.424774169921875,38.883811484475764,13.0,7.81528e-05,1046.0,133166.16,2,3,19,2015,1,1,22,6398,141,3,23,1,0,228
66.06851959228516,43.63512346984809,9.239966446235876,0.24320452,540.0,187427.33,2,6,17,1977,1,1,5,1564,0,0,0,1,0,511
47.090328216552734,29.744308471679688,6.0,0.0907991,0.0,136156.27,2,9,9,1981,1,1,74,19083,2,5,15,1,1,97
51.46764373779297,33.59286880493164,7.0,0.049637258,229.0,247204.81,2,4,9,1975,1,1,34,7759,0,1,3,1,0,174
46.91273880004883,27.853008270263672,5.0,0.014072961,0.0,114980.01,2,6,6,1967,1,1,2,475,0,0,0,1,1,565
40.829383850097656,20.3015193939209,7.0,0.03349371,1322.0,181281.66,1,10,17,1994,1,1,66,10573,1,3,8,1,0,6
39.657066345214844,18.866987228393555,7.0,0.049637258,229.0,200128.7,1,17,23,1988,1,1,34,7759,0,1,3,1,0,174
79.8945083618164,50.96464920043945,10.0,0.041116353,0.0,296217.78,3,19,19,2005,1,1,53,14892,4,1,4,1,1,71
65.94245910644531,43.90333193160386,8.9413286941889,0.43788525,1084.0,165456.5,2,14,17,1977,1,1,23,5735,3,0,5,1,0,179
59.529666900634766,36.62321834736343,8.449472358087732,0.19578105,0.0,336460.5,2,8,9,2015,1,1,23,5212,6,3,2,1,1,116
52.41312789916992,33.936295621598724,8.172474462759897,0.371149,750.0,152762.86,2,13,17,1977,1,1,34,7065,1,2,5,1,0,143
83.66475677490234,51.04195022583008,10.0,0.30947912,990.0,86902.58,3,12,25,2011,1,1,35,7715,4,0,6,1,0,67
44.581729888916016,31.52538299560547,4.0,0.0,0.0,240073.05,2,4,4,1959,1,1,23,3684,2,0,4,1,1,6
105.05142974853516,72.27204304462862,11.849555840302353,0.07577875,0.0,235065.36,3,4,25,1977,1,1,6,1437,3,0,2,1,1,565
77.18506622314453,48.879520416259766,9.0,0.0,46.0,505464.88,3,21,22,1988,1,1,25,5027,4,1,1,1,0,59
65.49231719970703,39.60991668701172,8.0,0.10045574,0.0,248863.98,3,9,9,1977,1,1,43,7227,0,1,6,0,1,61
46.11467361450195,30.19932746887207,6.0,0.1273759,0.0,205410.88,2,4,12,1975,1,1,43,8429,3,3,9,1,1,64
55.73518753051758,31.140214920043945,9.0,0.007658515,2301.0,353868.2,2,18,18,2005,1,1,35,7077,56,3,19,1,0,10
71.64981842041016,50.89779281616211,6.0,0.000169676,0.0,259899.3,3,7,9,1973,1,1,36,5992,0,1,1,1,1,129
71.51154465773195,65.22061920166016,6.290925456071786,0.30947912,990.0,156028.38,2,17,17,2014,1,1,35,7715,4,0,6,1,0,114
42.06758117675781,23.157386779785156,10.0,0.21140121,0.0,64958.984,1,19,19,2012,1,1,9,1892,0,0,1,1,1,851
50.2701301574707,33.60057830810547,6.0,0.13061781,900.0,204549.56,3,3,9,1972,1,1,39,10418,9,1,9,1,0,92
60.569849468771274,54.67158508300781,5.898264385763462,0.371149,750.0,151407.19,2,15,17,1977,1,1,34,7065,1,2,5,1,0,143
40.54228591918945,21.90700340270996,6.0,0.050900057,30.0,138357.73,1,5,9,1977,1,1,43,10621,1,2,3,1,0,82
62.88199234008789,53.88199234008789,9.0,0.1363303,262.0,376124.0,2,6,17,2002,1,1,30,6141,10,3,6,1,0,24
42.93672561645508,27.257882622967976,7.346758828071191,0.011654127,0.0,129674.84,1,2,13,1977,1,1,4,915,0,0,0,1,1,851
40.093650817871094,25.950054168701172,7.0,0.31392455,3855.0,186137.08,2,7,9,1965,1,1,22,4625,11,2,10,1,0,11
53.34852981567383,34.89594268798828,8.0,0.30032253,0.0,225566.52,2,5,12,1979,1,1,52,10311,6,1,9,1,1,118
33.07156753540039,19.47704165040953,6.64468799875603,0.23610845,0.0,157045.92,1,4,10,1977,1,1,16,3893,27,3,10,1,1,31
80.70980072021484,50.73068339707587,10.30799191455077,0.006076152,645.0,448123.28,2,7,7,2017,1,1,30,5285,0,6,6,1,0,37
78.38459014892578,46.414920806884766,10.0,0.0,0.0,320177.7,3,6,17,1986,1,1,30,5562,0,0,5,0,1,19
45.30049514770508,22.871456146240234,7.0,0.017647052,0.0,125266.57,1,10,10,1977,1,1,2,469,0,0,0,1,1,851
37.33013153076172,17.044967651367188,7.0,0.011654127,0.0,89296.99,1,10,14,2016,1,1,4,915,0,0,0,1,1,851
37.81706619262695,19.77440643310547,6.0,0.11853738,1183.0,168151.02,1,5,9,1983,1,1,30,6207,1,1,0,1,0,79
34.483856201171875,19.90843391418457,5.0,0.12209035,1894.0,107175.8,1,5,5,1961,1,1,29,6566,7,4,0,1,0,43
45.3638916015625,31.888395309448242,6.0,0.012338886,2078.0,189132.25,2,5,9,1970,1,1,35,5776,1,2,4,1,0,97
54.023921966552734,35.1826267123799,10.0,0.005767451,0.0,93991.02,2,3,3,1977,1,1,1,388,0,0,0,1,1,565
77.2571792602539,46.53928756713867,10.0,0.19578105,0.0,474801.1,3,14,16,2002,1,1,23,5212,6,3,2,1,1,65
32.86002731323242,23.94088363647461,5.0,0.000995363,0.0,129339.266,1,3,9,1968,1,1,42,7651,1,1,5,1,1,49
38.112876892089844,19.776277542114258,9.0,0.03627009,200.0,115528.36,1,3,12,1975,1,1,6,1318,1,1,1,1,0,652
64.19171905517578,46.222129821777344,6.0,0.0,1145.0,243712.52,3,5,9,1970,1,1,47,11319,0,3,5,1,0,32
34.32322692871094,19.369104385375977,5.0,0.086885266,1547.0,140995.4,1,5,5,1965,1,1,10,2277,2,0,0,1,0,89
65.10958862304688,56.849525451660156,7.256021077281936,0.017647052,0.0,148624.36,2,2,2,1977,1,1,2,469,0,0,0,1,1,851
34.34944152832031,22.844743728637695,5.0,0.050272014,1020.0,190099.92,1,2,8,1961,1,1,21,4231,14,0,3,1,0,23
61.81047058105469,45.021602630615234,5.0,0.002211665,0.0,316732.16,3,7,9,1977,1,1,39,7614,3,1,5,0,1,27
39.943092346191406,19.22406578063965,6.0,0.20014681,770.0,218078.23,1,9,9,1974,1,1,23,3975,8,2,0,1,0,11
59.043235778808594,39.22141673903468,8.544791734933515,0.21140121,0.0,136990.33,2,8,19,1977,1,1,9,1892,0,0,1,1,1,851
67.8521728515625,39.527137756347656,8.0,0.0,46.0,365023.28,3,3,14,1988,1,1,25,5027,4,1,1,1,0,59
48.660884857177734,39.660884857177734,9.0,0.09229064,165.0,161087.98,1,6,12,1967,1,1,21,4346,2,1,2,1,0,46
28.145334243774414,17.650400161743164,4.0,0.0,4702.0,201311.77,1,4,5,1932,1,1,30,7538,87,5,5,1,0,15
38.72919845581055,20.025772094726562,9.0,0.19578105,0.0,195250.97,1,4,12,1968,1,1,23,5212,6,3,2,1,1,116
49.3459358215332,21.990453720092773,9.380377841071741,0.01405792,0.0,84498.41,1,4,5,2014,1,1,1,290,0,0,0,1,1,851
53.355159759521484,35.756375098044025,8.200873896862852,0.005767451,0.0,90512.945,2,1,3,1977,1,1,1,388,0,0,0,1,1,565
101.49636840820312,72.48279571533203,9.0,0.0,1786.0,274992.47,4,11,12,1935,1,1,7,1660,39,1,5,1,0,2
41.88113784790039,25.494646072387695,7.0,0.000995363,0.0,62483.977,2,6,9,1970,1,1,42,7651,1,1,5,1,1,44
39.74367904663086,21.29071807861328,7.0,0.14890389,1430.0,129568.86,1,14,14,1996,1,1,9,1952,1,3,2,1,0,179
70.79307831346001,64.22027587890625,6.572802434553768,0.24320452,540.0,192261.97,2,9,9,2015,1,1,5,1564,0,0,0,1,0,511
32.69304656982422,17.495969772338867,5.0,0.24603155,2715.0,159292.27,1,6,9,1969,1,0,22,3151,4,3,3,1,0,82
104.31377410888672,71.46796555530261,11.754329845013956,0.07577875,0.0,248411.84,4,24,25,1977,1,1,6,1437,3,0,2,1,1,565
41.15728759765625,20.16005516052246,7.963178168752902,0.017647052,0.0,149422.36,1,9,9,2017,1,1,2,469,0,0,0,1,1,851
69.14567565917969,45.20288888177853,9.221845274282419,0.07577875,0.0,246684.19,2,4,17,1977,1,1,6,1437,3,0,2,1,1,114
47.25631332397461,31.011403123730247,7.721839707184737,0.03465608,0.0,98897.32,2,7,12,1977,1,1,0,168,0,0,0,1,1,565
